;customer_answer;Flag Atraso Cliente5_soma;[FLAG]Cancelado_soma;[FLAG] Pratica_indevida_soma;[FLAG] Sac_pos_entrega_soma;[FLAG] Reversa_soma;[FLAG] Mais de uma entrega_soma;[FLAG] Recompra_soma;[FLAG] Insucesso_soma;[FLAG] End. N.Localizado/Ausente_soma;[FLAG] Tempo Habil_soma;[FLAG] Leves_soma;[FLAG] Private_Label_soma
12727;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12728;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12729;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12730;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12731;9;0.0;0.0;0;1;0.0;0;0;0;0;0;0.0;0
12732;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12733;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12734;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12735;5;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;0
12736;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12737;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12738;4;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
12739;0;0.0;0.0;0;1;0.0;0;1;1;1;0;0.0;0
12740;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12741;3;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12742;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12743;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12744;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12745;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12746;1;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12747;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12748;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12749;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12750;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12751;0;0.0;0.0;0;1;0.0;0;1;0;0;0;0.0;0
12752;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12753;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12754;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12755;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12756;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12757;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12758;3;0.0;0.0;1;0;0.0;0;0;0;0;0;0.0;0
12759;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12760;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12761;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12762;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12763;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12764;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12765;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12766;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12767;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12768;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12769;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12770;2;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12771;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12772;2;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12773;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12774;9;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;3
12775;9;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
12776;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12777;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12778;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12779;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12780;3;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12781;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12782;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12783;0;0.0;0.0;0;1;0.0;0;1;0;0;0;0.0;0
12784;3;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
12785;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12786;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12787;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12788;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12789;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12790;9;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;0
12791;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12792;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12793;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12794;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12795;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12796;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12797;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12798;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12799;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12800;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12801;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12802;7;1.0;0.0;0;1;0.0;0;1;0;0;0;0.0;0
12803;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12804;9;0.0;0.0;0;0;0.0;0;1;0;0;0;0.0;0
12805;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12806;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12807;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12808;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12809;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12810;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12811;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12812;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12813;9;0.0;0.0;0;0;0.0;2;0;0;0;0;1.0;2
12814;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12815;5;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
12816;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12817;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12818;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12819;1;0.0;0.0;0;0;1.0;2;0;0;0;0;0.0;1
12820;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12821;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12822;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12823;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12824;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12825;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12826;9;0.0;0.0;0;0;0.0;0;0;0;0;0;1.0;0
12827;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12828;0;0.0;0.0;0;1;0.0;0;1;0;0;0;0.0;0
12829;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12830;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12831;7;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12832;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12833;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12834;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12835;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12836;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12837;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12838;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12839;5;0.0;0.0;0;0;0.0;0;1;0;0;0;0.0;1
12840;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12841;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12842;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12843;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12844;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12845;4;0.0;0.0;0;1;1.0;4;3;0;0;0;0.0;1
12846;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12847;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12848;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12849;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12850;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12851;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12852;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12853;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12854;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12855;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12856;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12857;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12858;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12859;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12860;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12861;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12862;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12863;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12864;8;1.0;0.0;0;0;0.0;0;1;0;0;0;0.0;0
12865;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12866;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12867;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12868;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12869;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12870;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12871;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12872;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12873;1;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12874;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12875;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12876;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12877;3;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;2
12878;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12879;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12880;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12881;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12882;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12883;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12884;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12885;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12886;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12887;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12888;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12889;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12890;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12891;0;0.0;0.0;0;1;0.0;2;1;0;0;0;0.0;0
12892;5;0.0;0.0;0;0;0.0;2;2;0;0;0;0.0;0
12893;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12894;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12895;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12896;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12897;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12898;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12899;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12900;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12901;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12902;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12903;0;0.0;0.0;0;1;0.0;0;2;0;0;0;0.0;0
12904;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12905;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12906;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12907;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12908;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12909;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12910;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12911;7;2.0;0.0;0;0;0.0;2;2;0;0;0;0.0;2
12912;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12913;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12914;1;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12915;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12916;3;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12917;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12918;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12919;1;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12920;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12921;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12922;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12923;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12924;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12925;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12926;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12927;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12928;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12929;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12930;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12931;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12932;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12933;7;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12934;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12935;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12936;9;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;3
12937;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12938;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12939;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12940;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12941;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12942;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12943;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;2
12944;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12945;5;0.0;0.0;0;1;0.0;2;1;0;0;0;0.0;0
12946;9;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
12947;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12948;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12949;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12950;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12951;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12952;5;0.0;0.0;0;0;0.0;2;0;0;0;0;1.0;0
12953;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12954;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12955;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12956;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12957;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12958;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12959;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12960;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12961;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12962;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12963;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12964;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12965;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12966;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12967;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12968;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12969;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12970;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12971;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12972;2;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12973;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12974;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12975;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12976;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12977;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12978;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12979;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12980;4;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
12981;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12982;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12983;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12984;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
12985;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12986;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12987;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12988;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12989;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12990;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
12991;4;0.0;0.0;0;0;0.0;0;1;0;0;0;0.0;1
12992;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12993;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12994;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12995;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12996;0;0.0;0.0;0;1;0.0;0;1;0;0;0;0.0;1
12997;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
12998;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
12999;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13000;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13001;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13002;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13003;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
13004;9;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;2
13005;0;0.0;0.0;0;1;0.0;0;0;0;0;0;0.0;0
13006;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13007;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13008;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13009;9;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;1
13010;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13011;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13012;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13013;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13014;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13015;0;0.0;0.0;0;0;0.0;0;1;0;0;0;0.0;0
13016;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13017;2;0.0;0.0;0;0;0.0;0;1;0;0;0;0.0;0
13018;2;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13019;2;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13020;9;0.0;0.0;0;0;0.0;3;0;0;0;0;0.0;1
13021;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13022;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
13023;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13024;1;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13025;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13026;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13027;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
13028;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13029;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13030;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13031;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13032;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13033;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13034;8;1.0;0.0;0;0;0.0;0;1;0;0;0;0.0;0
13035;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13036;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13037;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13038;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13039;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
13040;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13041;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13042;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13043;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13044;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13045;6;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13046;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13047;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13048;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13049;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13050;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13051;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13052;2;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13053;3;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
13054;5;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13055;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13056;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13057;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13058;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13059;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13060;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
13061;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13062;0;0.0;0.0;0;1;1.0;0;2;1;0;1;0.0;0
13063;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13064;9;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
13065;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13066;1;2.0;0.0;0;1;0.0;2;1;0;0;0;0.0;0
13067;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13068;6;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
13069;3;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13070;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13071;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
13072;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13073;9;0.0;0.0;0;2;0.0;4;1;0;0;0;0.0;1
13074;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13075;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13076;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
13077;3;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13078;8;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;1
13079;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13080;0;0.0;0.0;0;0;0.0;2;0;0;0;0;0.0;0
13081;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13082;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13083;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13084;9;0.0;0.0;0;0;0.0;4;0;0;0;0;0.0;2
13085;7;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13086;3;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13087;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13088;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13089;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13090;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13091;2;0.0;0.0;0;1;0.0;0;1;0;0;0;0.0;0
13092;4;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13093;8;0.0;0.0;0;1;1.0;3;0;0;0;0;0.0;0
13094;2;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13095;1;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13096;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
13097;8;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1
13098;9;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0
