;customer_answer;pv_pai;Flag Atraso Transporte2_soma;Flag Atraso Fornecedor3_soma;Flag Atraso Coleta4_soma;Flag Atraso Cliente5_soma;[FLAG]Erro prazo transporte validacao_soma;[FLAG]Cross_soma;[FLAG]Atraso_criacao_OC_soma;[FLAG]Reprogramacao_OC_soma;[FLAG]Atraso Fornecedor_soma;[FLAG] Pratica_indevida_soma;[FLAG] Sac_pos_entrega_soma;[FLAG] Reversa_soma;[FLAG] Mais de uma entrega_soma;[FLAG]Importacao WMS_soma;[FLAG] Recompra_soma;[FLAG] Entrega_Mista_soma;[FLAG] Virada_Faturamento_soma;[FLAG] Atraso limite_soma;[FLAG] Oc sem bip_soma;[FLAG] Insucesso_soma;[FLAG] End. N.Localizado/Ausente_soma;[FLAG] Tempo Habil_soma;[FLAG] Atraso Redespacho_soma;[FLAG] Diarias_soma;[FLAG] Atraso Coletas_soma;[FLAG] Leves_soma;[FLAG] Atraso CD_soma;detrator;neutro;promotor
3123;10;28254943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3124;10;28181936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3125;10;28078797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3126;10;27563798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3127;10;28172752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3128;10;27451569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;1;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3129;10;28191557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3130;10;28063949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3131;10;28103481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3132;10;27938620;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3134;10;28046813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3135;10;28361312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3136;10;28088079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3137;10;27757281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3138;10;27837857;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3139;10;27891076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3140;10;28393223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3141;10;28132508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3142;10;28081538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3143;10;28160778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3144;10;27730992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3146;10;27781687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3147;10;28185419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3148;10;28076542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3149;10;28093191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3150;10;28227083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3151;10;27957650;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3152;10;27796843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3153;10;27574166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3154;10;27952721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3155;10;28168176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3156;10;28261679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3157;10;28336392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3158;10;27528699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3160;10;28281056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3161;10;27017047;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0.0;1;0.0;0;0.0;0.0;0;0;0;0.0;0.0;1;0.0;0;0;0;1
3162;10;28102319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3163;10;28298695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3164;10;27692149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3165;10;28233151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3166;10;28198657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3168;10;28232571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3169;10;27936340;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3171;10;28112807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3172;10;28292744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3174;10;28255603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3175;10;27710011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3176;10;28291712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3177;10;28013314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3178;10;27985103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3179;10;27763267;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;3;0.0;1;3.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3180;10;28300421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3181;10;28034762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3182;10;28167789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0.0;1;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3183;10;28174986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3184;10;28357799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3187;10;28019618;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3188;10;27937939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3189;10;28131398;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3190;10;28292558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3191;10;28341632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3192;10;28246109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3193;10;28273645;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3194;10;27989278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3195;10;28326691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3196;10;27992252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3197;10;28104730;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;2;0.0;1;2.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3199;10;28052760;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3200;10;27796062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3201;10;28108269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3202;10;28269204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3203;10;27789637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3204;10;28168289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3205;10;28246909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3206;10;27852883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3207;10;28091881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3208;10;27789681;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;1;2.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3209;10;28253451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3211;10;28188092;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3212;10;28129967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3213;10;27899775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3214;10;28310690;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3215;10;27711790;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3216;10;28228284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3217;10;27721076;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;2.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3218;10;28118254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3219;10;27885177;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;2.0;0;0.0;0.0;0;0;0;0.0;0.0;1;0.0;0;0;0;1
3220;10;27654516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3221;10;28108367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3222;10;27995860;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3223;10;28295780;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3224;10;28315006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3225;10;27828236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3226;10;27619428;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;4;0.0;0;4.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3227;10;28244844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3228;10;28103496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3229;10;28030398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3230;10;28310471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3231;10;28353658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3232;10;28167194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3233;10;27630742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3234;10;28308309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3235;10;28047738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3236;10;28215406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3237;10;28297793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;2.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3238;10;28308462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3239;10;27943799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3240;10;27924766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3241;10;28142337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3242;10;28035671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3243;10;27955051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3244;10;28278828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3245;10;28298577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3246;10;28123055;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;3;0.0;0;3.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;1;0;0;1
3247;10;27937957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3248;10;28183201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3249;10;27768717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3250;10;28090882;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;3;0.0;0;3.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;1;0;0;1
3251;10;28201920;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3252;10;28094589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3253;10;28091485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3255;10;28069655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3256;10;28324521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3257;10;27983679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3258;10;28221909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3260;10;28267068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;1;0.0;0;1.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3261;10;28080352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3262;10;27954278;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;2;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;1;0.0;0;0;0;1
3263;10;28030850;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3264;10;27889598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
3265;10;28219084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0;0;0;0.0;0.0;0;0.0;0;0;0;1
