index;customer_answer;pv_pai;Flag Atraso Cliente5_soma;[FLAG] Pratica_indevida_soma;[FLAG] Sac_pos_entrega_soma;[FLAG] Reversa_soma;[FLAG] Recompra_soma;[FLAG] Insucesso_soma;[FLAG] Mais de uma entrega_soma;2;1
7259;10;27119984;0;0;0;0;0;0;0;FALSO;0
7260;10;27037451;0;0;0;0;0;0;0;FALSO;0
7261;10;28154271;0;0;0;0;0;0;0;FALSO;0
7262;10;27490389;0;0;0;0;0;0;0;FALSO;0
7263;10;27440294;0;0;0;0;0;0;0;FALSO;0
7264;10;27471308;0;0;0;0;0;0;2;FALSO;0
7265;10;27620447;0;0;0;0;0;0;1;FALSO;0
7266;10;27487784;0;0;0;0;0;0;0;FALSO;0
7267;10;27310317;0;0;0;0;0;0;0;FALSO;0
7268;10;27868706;0;0;0;0;0;0;0;FALSO;0
7269;10;27911745;0;0;0;0;0;0;0;FALSO;0
7270;10;27985279;0;0;0;0;0;0;0;FALSO;0
7271;10;27483641;0;0;0;0;0;0;0;FALSO;0
7272;10;28147035;0;0;0;0;0;0;0;FALSO;0
7273;10;27163448;0;0;0;0;0;0;0;FALSO;0
7274;10;27454191;0;0;0;0;0;0;0;FALSO;0
7275;10;27646107;0;0;0;0;0;0;0;FALSO;0
7276;10;27284654;0;0;0;0;0;0;0;FALSO;0
7277;10;27169339;0;0;0;0;0;0;0;FALSO;0
7278;10;27844711;0;0;0;0;0;0;0;FALSO;0
7279;10;27163209;0;0;0;0;0;0;0;FALSO;0
7280;10;27030119;0;0;0;0;0;0;0;FALSO;0
7281;10;28032863;0;0;0;0;0;0;0;FALSO;0
7282;10;27203323;0;0;0;0;0;0;0;FALSO;0
7283;10;27338125;0;0;0;0;0;0;2;FALSO;0
7284;10;27035108;0;0;0;0;0;0;2;FALSO;0
7285;10;27193322;0;0;0;0;0;0;0;FALSO;0
7286;10;27751181;0;0;0;0;0;0;0;FALSO;0
7287;10;27341539;0;0;0;0;0;0;1;FALSO;0
7288;10;27126259;0;0;0;0;0;0;0;FALSO;0
7289;10;27368018;0;0;0;0;0;0;0;FALSO;0
7290;10;26949370;0;0;0;0;0;0;0;FALSO;0
7291;10;27238776;0;0;0;0;0;0;0;FALSO;0
7292;10;27213111;0;0;0;0;0;0;0;FALSO;0
7293;10;28028540;0;0;0;0;0;0;0;FALSO;0
7294;10;27892585;0;0;0;0;0;0;2;FALSO;0
7295;10;28163092;0;0;0;0;0;0;0;FALSO;0
7296;10;28033049;0;0;0;0;0;0;0;FALSO;0
7297;10;27292979;0;0;0;0;0;0;0;FALSO;0
7298;10;27255106;0;0;0;0;0;0;0;FALSO;0
7299;10;27487335;0;0;0;0;0;0;0;FALSO;0
7300;10;27711871;0;0;0;0;0;0;0;FALSO;0
7301;10;27630197;0;0;0;0;0;0;0;FALSO;0
7302;10;28020293;0;0;0;0;0;0;2;FALSO;0
7303;10;27902412;0;0;0;0;0;0;0;FALSO;0
7304;10;27062003;0;0;0;0;0;0;0;FALSO;0
7305;10;27571291;0;0;0;0;0;0;0;FALSO;0
7306;10;27019476;0;0;0;0;0;0;0;FALSO;0
7307;10;27271147;0;0;0;0;0;0;0;FALSO;0
7308;10;27039830;0;0;0;0;0;0;1;FALSO;0
7309;10;27834655;0;0;0;0;0;0;0;FALSO;0
7310;10;28189300;0;0;0;0;0;0;0;FALSO;0
7311;10;27269419;0;0;0;0;0;0;0;FALSO;0
7312;10;28318863;0;0;0;0;0;0;1;FALSO;0
7313;10;28089402;0;0;0;0;0;0;0;FALSO;0
7314;10;28076777;0;0;0;0;0;0;0;FALSO;0
7315;10;27274771;0;0;0;0;0;0;0;FALSO;0
7316;10;27507563;0;0;0;0;0;0;0;FALSO;0
7317;10;27830727;0;0;0;0;0;0;0;FALSO;0
7318;10;27933716;0;0;0;0;0;0;0;FALSO;0
7319;10;27166182;0;0;0;0;0;0;0;FALSO;0
7320;10;27193818;0;0;0;0;0;0;0;FALSO;0
7321;10;26774258;0;0;0;0;0;0;1;FALSO;0
7322;10;27409404;0;0;0;0;0;0;0;FALSO;0
7323;10;27123232;0;0;0;0;0;0;2;FALSO;0
7324;10;27344714;0;0;0;0;0;0;0;FALSO;0
7325;10;27505722;0;0;0;0;0;0;0;FALSO;0
7326;10;27665231;0;0;0;0;0;0;0;FALSO;0
7327;10;26829131;0;0;0;0;0;0;0;FALSO;0
7328;10;28225556;0;0;0;0;0;0;3;FALSO;0
7329;10;27019255;0;0;1;0;0;0;0;FALSO;0
7330;10;27128618;0;0;0;0;0;0;1;FALSO;0
7331;10;27674597;0;0;0;0;0;0;0;FALSO;0
7332;10;26859852;0;0;0;0;0;0;0;FALSO;0
7333;10;27049928;0;0;0;0;0;0;0;FALSO;0
7334;10;27722440;0;0;0;0;0;0;0;FALSO;0
7335;10;27124499;0;0;0;0;0;0;2;FALSO;0
7336;10;28210758;0;0;0;0;0;0;0;FALSO;0
7337;10;27355465;0;0;0;0;0;0;0;FALSO;0
7338;10;27505702;0;0;0;0;0;0;0;FALSO;0
7339;10;27091181;0;0;0;0;0;0;0;FALSO;0
7340;10;28183527;0;0;0;0;0;0;0;FALSO;0
7341;10;28159572;0;0;0;0;0;0;0;FALSO;0
7342;10;27026777;0;0;0;0;0;0;9;FALSO;0
7343;10;27157142;0;0;0;0;0;0;1;FALSO;0
7344;10;27261114;0;0;0;0;0;0;1;FALSO;0
7345;10;27594633;0;0;0;0;0;0;0;FALSO;0
7346;10;27966657;0;0;0;0;0;0;1;FALSO;0
7347;10;27339379;0;0;0;0;0;0;0;FALSO;0
7348;10;27558474;0;0;0;0;0;0;0;FALSO;0
7349;10;28100622;0;0;0;0;0;0;0;FALSO;0
7350;10;27068997;0;0;0;0;0;0;2;FALSO;0
7351;10;28102144;0;0;0;0;0;0;0;FALSO;0
7352;10;27232104;0;0;0;0;0;0;0;FALSO;0
7353;10;27098919;0;0;0;0;0;0;0;FALSO;0
7354;10;27518474;0;0;0;0;0;0;0;FALSO;0
7355;10;27988604;0;0;0;0;0;0;0;FALSO;0
7356;10;27358300;0;0;0;0;0;0;0;FALSO;0
7357;10;28271713;0;0;0;0;0;0;0;FALSO;0
7358;10;27435679;0;0;0;0;0;0;0;FALSO;0
7359;10;27104317;0;0;0;0;0;0;0;FALSO;0
7360;10;27952509;0;0;0;0;0;0;1;FALSO;0
7361;10;27159459;0;0;0;0;0;0;0;FALSO;0
7362;10;27123705;0;0;0;0;0;0;0;FALSO;0
7363;10;27691329;0;0;0;0;0;0;0;FALSO;0
7364;10;27133950;0;0;0;0;0;0;1;FALSO;0
7365;10;27990781;0;0;0;0;0;0;0;FALSO;0
7366;10;26899787;0;0;0;0;0;0;2;FALSO;0
7367;10;28259342;0;0;0;0;0;0;0;FALSO;0
7368;10;27815904;0;0;0;0;0;0;0;FALSO;0
7369;10;27229917;0;0;0;0;0;0;0;FALSO;0
7370;10;27325083;0;0;0;0;0;0;0;FALSO;0
7371;10;28117620;0;0;0;0;0;0;1;FALSO;0
7372;10;27243557;0;0;0;0;0;0;0;FALSO;0
7373;10;28185499;0;0;0;0;0;0;2;FALSO;0
7374;10;27592305;0;0;0;0;0;0;0;FALSO;0
7375;10;27269016;0;0;0;0;0;0;2;FALSO;0
7376;10;27291910;0;0;0;0;0;0;0;FALSO;0
7377;10;27877797;0;0;0;0;0;0;0;FALSO;0
7378;10;27924337;0;0;0;0;0;0;0;FALSO;0
7379;10;27008661;0;0;0;0;0;0;0;FALSO;0
7380;10;27201093;0;0;0;0;0;0;0;FALSO;0
7381;10;27221479;0;0;0;0;0;0;0;FALSO;0
7382;10;28171664;0;0;0;0;0;0;0;FALSO;0
7383;10;26689110;0;0;0;0;0;0;0;FALSO;0
7384;10;27868115;0;0;0;0;0;0;0;FALSO;0
7385;10;28127659;0;0;0;0;0;0;0;FALSO;0
7386;10;27178112;0;0;0;0;0;0;0;FALSO;0
7387;10;28236817;0;0;0;0;0;0;0;FALSO;0
7388;10;27495181;0;0;0;0;0;0;0;FALSO;0
7389;10;27361910;0;0;0;0;0;0;0;FALSO;0
7390;10;27947632;0;0;0;0;0;0;0;FALSO;0
7391;10;27851040;0;0;0;0;0;0;0;FALSO;0
7392;10;27269278;0;0;0;0;0;0;0;FALSO;0
7393;10;28096106;0;0;0;0;0;0;1;FALSO;0
7394;10;26924432;0;0;0;0;0;0;0;FALSO;0
7395;10;27940281;0;0;0;0;0;0;1;FALSO;0
7396;10;26691745;0;0;0;0;0;0;0;FALSO;0
7397;10;27857869;0;0;0;0;0;0;0;FALSO;0
7398;10;27218508;0;0;0;0;0;0;0;FALSO;0
7399;10;27026663;0;0;0;0;0;0;0;FALSO;0
7400;10;27311739;0;0;0;0;0;0;0;FALSO;0
7401;10;27903011;0;0;0;0;0;0;0;FALSO;0
7402;10;28090076;0;0;0;0;0;0;2;FALSO;0
7403;10;27794045;0;0;0;0;0;0;0;FALSO;0
7404;10;28081093;0;0;0;0;0;0;0;FALSO;0
7405;10;27099612;0;0;0;0;0;0;0;FALSO;0
7406;10;27393398;0;0;0;0;0;0;0;FALSO;0
7407;10;27948536;0;0;0;0;0;0;0;FALSO;0
7408;10;27338429;0;0;0;0;0;0;0;FALSO;0
7409;10;27148716;0;0;0;0;0;0;2;FALSO;0
7410;10;27804736;0;0;0;0;0;0;3;FALSO;0
7411;10;27835583;0;0;0;0;0;0;0;FALSO;0
7412;10;27061814;0;0;0;0;0;0;0;FALSO;0
7413;10;28159691;0;0;0;0;0;0;0;FALSO;0
7414;10;27622883;0;0;0;0;0;0;1;FALSO;0
7415;10;27316387;0;0;1;0;0;0;0;FALSO;0
7416;10;28052203;0;0;0;0;0;0;4;FALSO;0
7417;10;27398272;0;0;0;0;0;0;0;FALSO;0
7418;10;27257500;0;0;0;0;0;0;0;FALSO;0
7419;10;28123402;0;0;0;0;0;0;0;FALSO;0
7420;10;27725769;0;0;0;0;0;0;0;FALSO;0
7421;10;27840219;0;0;0;0;0;0;2;FALSO;0
7422;10;27790023;0;0;0;0;0;0;0;FALSO;0
7423;10;27839800;0;0;0;0;0;0;0;FALSO;0
7424;10;27846596;0;0;0;0;0;0;0;FALSO;0
7425;10;27080840;0;0;0;0;0;0;0;FALSO;0
7426;10;27911645;0;0;0;0;0;0;7;FALSO;0
7427;10;27879359;0;0;0;0;0;0;0;FALSO;0
7428;10;27606136;0;0;0;0;0;0;0;FALSO;0
7429;10;27954816;0;0;0;0;0;0;0;FALSO;0
7430;10;26997970;0;0;0;0;0;0;0;FALSO;0
7431;10;27322723;0;0;0;0;0;0;0;FALSO;0
7432;10;27191838;0;0;0;0;0;0;0;FALSO;0
7433;10;27936175;0;0;0;0;0;0;0;FALSO;0
7434;10;28099283;0;0;0;0;0;0;0;FALSO;0
7435;10;27257077;0;0;0;0;0;0;0;FALSO;0
7436;10;27236183;0;0;0;0;0;0;0;FALSO;0
7437;10;27951046;0;0;0;0;0;0;2;FALSO;0
7438;10;27367850;0;0;0;0;0;0;0;FALSO;0
7439;10;28087081;0;0;0;0;0;0;2;FALSO;0
7440;10;27840296;0;0;0;0;0;0;0;FALSO;0
7441;10;27123263;0;0;0;0;0;0;2;FALSO;0
7442;10;27986865;0;0;0;0;0;0;1;FALSO;0
7443;10;28151766;0;0;0;0;0;0;0;FALSO;0
7444;10;28221959;0;0;0;0;0;0;1;FALSO;0
7445;10;26930952;0;0;0;0;0;0;0;FALSO;0
7446;10;27956435;0;0;0;0;0;0;0;FALSO;0
7447;10;27959089;0;0;0;0;0;0;0;FALSO;0
7448;10;27411023;0;0;0;0;0;0;0;FALSO;0
7449;10;26996333;0;0;0;0;0;0;0;FALSO;0
7450;10;27901494;0;0;0;0;0;0;0;FALSO;0
7451;10;27560129;0;0;0;0;0;0;0;FALSO;0
7452;10;27403599;0;0;0;0;0;0;1;FALSO;0
7453;10;27343746;0;0;0;0;0;0;0;FALSO;0
7454;10;27425674;0;0;0;0;0;0;5;FALSO;0
7455;10;27621097;0;0;0;0;0;0;0;FALSO;0
7456;10;28081898;0;0;0;0;0;0;0;FALSO;0
7457;10;27520284;0;0;0;0;0;0;0;FALSO;0
7458;10;27183872;0;0;0;0;0;0;0;FALSO;0
7459;10;28164834;0;0;0;0;0;0;0;FALSO;0
7460;10;27593066;0;0;0;0;0;0;0;FALSO;0
7461;10;27891375;0;0;0;0;0;0;0;FALSO;0
7462;10;27407422;0;0;0;0;0;0;0;FALSO;0
7463;10;27275084;0;0;0;0;0;0;2;FALSO;0
7464;10;27200455;0;0;0;0;0;0;2;FALSO;0
7465;10;27638484;0;0;0;0;0;0;0;FALSO;0
7466;10;27060875;0;0;0;0;0;0;0;FALSO;0
7467;10;27916160;0;0;0;0;0;0;0;FALSO;0
7468;10;27215432;0;0;0;0;0;0;0;FALSO;0
7469;10;27462728;0;0;0;0;0;0;0;FALSO;0
7470;10;27531835;0;0;0;0;0;0;0;FALSO;0
7471;10;28180140;0;0;0;0;0;0;0;FALSO;0
7472;10;27235566;0;0;0;0;0;0;0;FALSO;0
7473;10;26890497;0;0;0;0;0;0;0;FALSO;0
7474;10;27995659;0;0;0;0;0;0;0;FALSO;0
7475;10;27399980;0;0;0;0;0;0;0;FALSO;0
7476;10;27119708;0;0;0;0;0;0;0;FALSO;0
7477;10;27887160;0;0;0;0;0;0;0;FALSO;0
7478;10;27932111;0;0;0;0;0;0;0;FALSO;0
7479;10;27124651;0;0;0;0;0;0;0;FALSO;0
7480;10;27269843;0;0;0;0;0;0;2;FALSO;0
7481;10;27357631;0;0;0;0;0;0;1;FALSO;0
7482;10;28087821;0;0;0;0;0;0;0;FALSO;0
7483;10;27246272;0;0;0;0;0;0;0;FALSO;0
7484;10;27393571;0;0;0;0;0;0;0;FALSO;0
7485;10;27357454;0;0;0;0;0;0;1;FALSO;0
7486;10;27948329;0;0;0;0;0;0;1;FALSO;0
7487;10;28128022;0;0;0;0;0;0;0;FALSO;0
7488;10;27365715;0;0;1;0;0;0;0;FALSO;0
7489;10;27422018;0;0;0;0;0;0;0;FALSO;0
7490;10;27175980;0;0;0;0;0;0;0;FALSO;0
7491;10;27002213;0;0;0;0;0;0;1;FALSO;0
7492;10;27408681;0;0;0;0;0;0;0;FALSO;0
7493;10;28227140;0;0;0;0;0;0;0;FALSO;0
7494;10;27409634;0;0;0;0;0;0;0;FALSO;0
7495;10;27846796;0;0;0;0;0;0;0;FALSO;0
7496;10;26841627;0;0;0;0;0;0;2;FALSO;0
7497;10;27052325;0;0;0;0;0;0;0;FALSO;0
7498;10;28108942;0;0;0;0;0;0;0;FALSO;0
7499;10;27812523;0;0;0;0;0;0;0;FALSO;0
7500;10;27347170;0;0;0;0;0;0;1;FALSO;0
7501;10;27555175;0;0;0;0;0;0;0;FALSO;0
7502;10;27429527;0;0;0;0;0;0;0;FALSO;0
7503;10;27569514;0;0;0;0;0;0;0;FALSO;0
7504;10;27952729;0;0;0;0;0;0;0;FALSO;0
7505;10;27848673;0;0;0;0;0;0;1;FALSO;0
7506;10;27405661;0;0;0;0;0;0;0;FALSO;0
7507;10;27210254;0;0;0;0;0;0;0;FALSO;0
7508;10;27807768;0;0;0;0;0;0;0;FALSO;0
7509;10;28095053;0;0;0;0;0;0;0;FALSO;0
7510;10;27406459;0;0;0;0;0;0;0;FALSO;0
7511;10;27022849;0;0;0;0;0;0;0;FALSO;0
7512;10;27497871;0;0;0;0;0;0;1;FALSO;0
7513;10;27366114;0;0;0;0;0;0;1;FALSO;0
7514;10;27455487;0;0;0;0;0;0;0;FALSO;0
7515;10;27196680;0;0;0;0;0;0;0;FALSO;0
7516;10;27177688;0;0;0;0;0;0;0;FALSO;0
7517;10;27481422;0;0;0;0;0;0;0;FALSO;0
7518;10;27714738;0;0;0;0;0;0;2;FALSO;0
7519;10;27954858;0;0;0;0;0;0;1;FALSO;0
7520;10;27689070;0;0;0;0;0;0;0;FALSO;0
7521;10;27381359;0;0;0;0;0;0;4;FALSO;0
7522;10;27116938;0;0;0;0;0;0;1;FALSO;0
7523;10;28218629;0;0;0;0;0;0;0;FALSO;0
7524;10;27232086;0;0;0;0;0;0;0;FALSO;0
7525;10;27461043;0;0;0;0;0;0;0;FALSO;0
7526;10;27949372;0;0;0;0;0;0;0;FALSO;0
7527;10;27237439;0;0;0;0;0;0;0;FALSO;0
7528;10;28249885;0;0;0;0;0;0;0;FALSO;0
7529;10;27774820;0;0;0;0;0;0;0;FALSO;0
7530;10;27996030;0;0;0;0;0;0;1;FALSO;0
7531;10;27948188;0;0;0;0;0;0;1;FALSO;0
7532;10;27960932;0;0;0;0;0;0;0;FALSO;0
7533;10;28122341;0;0;0;0;0;0;0;FALSO;0
7534;10;28095731;0;0;0;0;0;1;0;FALSO;0
7535;10;27636877;0;0;0;0;0;1;0;FALSO;0
7536;10;27497217;0;0;0;0;0;2;2;FALSO;0
7537;10;27433411;0;0;0;0;0;2;2;FALSO;0
7538;10;27780603;0;0;0;0;0;1;1;FALSO;0
7539;10;27694868;0;0;0;0;0;1;0;FALSO;0
7540;10;27301254;0;0;0;0;0;1;0;FALSO;0
7541;10;27541077;0;0;0;0;0;1;0;FALSO;0
7542;10;27196928;0;0;0;0;0;1;0;FALSO;0
7543;10;27378910;0;0;0;0;0;1;1;FALSO;0
7544;10;28215188;0;0;1;0;0;1;1;FALSO;0
7545;10;27540962;0;0;0;0;0;1;0;FALSO;0
7546;10;27571057;0;0;0;0;0;1;1;FALSO;0
7547;10;28126780;0;0;0;0;0;2;2;FALSO;0
7548;10;27440054;0;0;0;0;0;2;2;FALSO;0
7549;10;27218216;0;0;0;0;0;1;0;FALSO;0
7550;10;28063743;0;0;0;0;0;1;0;FALSO;0
7551;10;27197742;0;0;0;0;0;2;2;FALSO;0
7552;10;26770736;0;0;0;0;0;2;2;FALSO;0
7553;10;27743229;0;0;0;0;0;2;2;FALSO;0
7554;10;27256401;0;0;0;0;0;1;0;FALSO;0
7555;10;27194884;0;0;0;0;0;6;6;FALSO;0
7556;10;27483307;0;0;0;0;0;1;0;FALSO;0
7557;10;27270060;0;0;0;0;0;2;2;FALSO;0
7558;10;28011372;0;0;0;0;0;2;2;FALSO;0
7559;10;27910483;0;0;0;0;0;4;4;FALSO;0
7560;10;28162750;0;0;0;0;0;1;0;FALSO;0
7561;10;27974481;0;0;0;0;0;1;0;FALSO;0
7562;10;27200303;0;0;0;0;0;1;0;FALSO;0
7563;10;27917821;0;0;0;0;0;1;1;FALSO;0
7564;10;27812044;0;0;0;0;0;3;3;FALSO;0
7565;10;27497659;0;0;0;0;0;1;0;FALSO;0
7566;10;27871655;0;0;0;0;0;1;0;FALSO;0
7567;10;27508638;0;0;0;0;0;1;0;FALSO;0
7568;10;27320064;0;0;0;0;0;1;1;FALSO;0
7569;10;26821866;0;0;0;0;0;1;0;FALSO;0
7570;10;27885488;0;0;0;0;0;2;2;FALSO;0
7571;10;28057563;0;0;0;0;0;1;0;FALSO;0
7572;10;27897167;0;0;0;0;0;1;0;FALSO;0
7573;10;28175578;0;0;1;0;0;2;2;FALSO;0
7574;10;28281171;0;0;0;0;0;1;0;FALSO;0
7575;10;27810482;0;0;0;0;0;1;1;FALSO;0
7576;10;27932739;0;0;0;0;0;2;2;FALSO;0
7577;10;26953576;0;0;0;0;0;2;2;FALSO;0
7578;10;27809232;0;0;0;0;0;1;0;FALSO;0
7579;10;28305274;0;0;0;0;0;1;1;FALSO;0
7580;10;27715737;0;0;0;0;0;1;0;FALSO;0
7581;10;27226162;0;0;0;0;0;1;1;FALSO;0
7582;10;28081272;0;0;0;0;0;5;5;FALSO;0
7583;10;27807994;0;0;0;0;0;1;1;FALSO;0
7584;10;27921125;0;0;0;0;0;1;0;FALSO;0
7585;10;28179185;0;0;0;0;0;1;0;FALSO;0
7586;10;27965604;0;0;0;0;0;1;0;FALSO;0
7587;10;27093566;0;0;0;0;0;2;2;FALSO;0
7588;10;27989399;0;0;0;0;0;1;0;FALSO;0
7589;10;27262683;0;0;0;0;0;1;0;FALSO;0
7590;10;27671717;0;0;0;0;0;1;0;FALSO;0
7591;10;27572655;0;0;0;0;0;2;2;FALSO;0
7592;10;28177321;0;0;0;0;0;2;2;FALSO;0
7593;10;27173324;0;0;0;0;0;1;1;FALSO;0
7594;10;26768180;0;0;0;0;0;1;1;FALSO;0
7595;10;27817233;0;0;0;0;0;1;0;FALSO;0
7596;10;27016186;0;0;0;0;0;1;0;FALSO;0
7597;10;27944698;0;0;0;0;0;1;0;FALSO;0
7598;10;27595503;0;0;0;0;0;1;0;FALSO;0
7599;10;28271743;0;0;0;0;0;1;0;FALSO;0
7600;10;27647195;0;0;0;0;0;1;0;FALSO;0
7601;10;26986038;0;0;0;0;0;1;0;FALSO;0
7602;10;27506361;0;0;0;0;0;1;0;FALSO;0
7603;10;27677478;0;0;0;0;0;1;0;FALSO;0
7604;10;27468248;0;0;0;0;0;3;3;FALSO;0
7605;10;27708772;0;0;0;0;0;1;1;FALSO;0
7606;10;27654937;0;0;0;0;0;1;0;FALSO;0
7607;10;27451447;0;0;0;0;0;1;0;FALSO;0
7608;10;27588247;0;0;0;0;0;1;0;FALSO;0
7609;10;28148308;0;0;0;0;0;1;0;FALSO;0
7610;10;27667609;0;0;0;0;0;1;0;FALSO;0
7611;10;26902192;0;0;0;0;0;1;0;FALSO;0
7612;10;27304851;0;0;0;0;0;1;0;FALSO;0
7613;10;28133548;0;0;0;0;0;1;0;FALSO;0
7614;10;28062050;0;0;0;0;0;1;0;FALSO;0
7615;10;27678987;0;0;0;0;0;1;1;FALSO;0
7616;10;27776136;0;0;0;0;0;2;2;FALSO;0
7617;10;27980139;0;0;0;0;0;1;0;FALSO;0
7618;10;27615404;0;0;0;0;0;1;0;FALSO;0
7619;10;27748390;0;0;0;0;0;1;0;FALSO;0
7620;10;27222335;0;0;0;0;0;1;0;FALSO;0
7621;10;28245932;0;0;0;0;0;1;0;FALSO;0
7622;10;27076257;0;0;0;0;0;1;0;FALSO;0
7623;10;27915739;0;0;0;0;0;1;0;FALSO;0
7624;10;27738650;0;0;0;0;0;2;2;FALSO;0
7625;10;27798787;0;0;0;0;0;1;0;FALSO;0
7626;10;28289991;0;0;0;0;0;1;0;FALSO;0
7627;10;28294111;0;0;0;0;0;1;1;FALSO;0
7628;10;27010742;0;0;0;0;0;1;0;FALSO;0
7629;10;27490768;0;0;0;0;0;2;2;FALSO;0
7630;10;28006750;0;0;0;0;0;2;2;FALSO;0
7631;10;27513512;0;0;0;0;0;1;0;FALSO;0
7632;10;27531362;0;0;0;0;0;1;0;FALSO;0
7633;10;28131916;0;0;0;0;0;1;0;FALSO;0
7634;10;27241557;0;0;0;0;0;2;2;FALSO;0
7635;10;27727084;0;0;0;0;0;1;1;FALSO;0
7636;10;27679092;0;0;0;0;0;2;2;FALSO;0
7637;10;28144741;0;0;0;0;0;1;0;FALSO;0
7638;10;27070630;0;0;0;0;0;1;0;FALSO;0
7639;10;27198116;0;0;0;0;0;1;0;FALSO;0
7640;10;27619855;0;0;0;0;0;1;1;FALSO;0
7641;10;28303915;0;0;0;0;0;1;0;FALSO;0
7642;10;27895339;0;0;0;0;0;1;0;FALSO;0
7643;10;26921952;0;0;0;0;0;2;2;FALSO;0
7644;10;27704182;0;0;0;0;0;2;2;FALSO;0
7645;10;27023841;0;0;0;0;0;1;0;FALSO;0
7646;10;27542017;0;0;0;0;0;1;0;FALSO;0
7647;10;27344690;0;0;0;0;0;1;0;FALSO;0
7648;10;27297722;0;0;0;0;0;1;0;FALSO;0
7649;10;27104963;0;0;0;0;0;3;3;FALSO;0
7650;10;27954170;0;0;0;0;0;1;1;FALSO;0
7651;10;27474335;0;0;0;0;0;1;0;FALSO;0
7652;10;28139844;0;0;0;0;0;2;2;FALSO;0
7653;10;27988504;0;0;0;0;0;1;0;FALSO;0
7654;10;27569461;0;0;0;0;0;1;0;FALSO;0
7655;10;27950207;0;0;0;0;0;2;2;FALSO;0
7656;10;28143611;0;0;0;0;0;1;0;FALSO;0
7657;10;28054254;0;0;1;0;0;2;2;FALSO;0
7658;10;28013330;0;0;0;0;0;2;2;FALSO;0
7659;10;27840612;0;0;0;0;0;1;0;FALSO;0
7660;10;27909685;0;0;0;0;0;1;1;FALSO;0
7661;10;27610035;0;0;0;0;0;1;0;FALSO;0
7662;10;26944124;0;0;0;0;0;1;1;FALSO;0
7663;10;27571068;0;0;0;0;0;1;0;FALSO;0
7664;10;28136249;0;0;0;0;0;1;0;FALSO;0
7665;10;27109969;0;0;0;0;0;1;0;FALSO;0
7666;10;28274180;0;0;0;0;0;2;2;FALSO;0
7667;10;26941662;0;0;0;0;0;1;0;FALSO;0
7668;10;27341560;0;0;0;0;0;2;2;FALSO;0
7669;10;27067889;0;0;0;0;0;1;0;FALSO;0
7670;10;27399608;0;0;0;0;0;1;0;FALSO;0
7671;10;28058995;0;0;0;0;0;1;0;FALSO;0
7672;10;27915045;0;0;0;0;0;1;1;FALSO;0
7673;10;27720656;0;0;0;0;0;1;1;FALSO;0
7674;10;27600725;0;0;0;0;0;2;2;FALSO;0
7675;10;28073227;0;0;0;0;0;1;0;FALSO;0
7676;10;28138619;0;0;0;0;0;2;2;FALSO;0
7677;10;28184210;0;0;0;0;0;1;1;FALSO;0
7678;10;27422361;0;0;0;0;0;2;2;FALSO;0
7679;10;27986686;0;0;0;0;0;2;2;FALSO;0
7680;10;27502701;0;0;0;0;0;1;0;FALSO;0
7681;10;27430386;0;0;0;0;0;1;1;FALSO;0
7682;10;27461677;0;0;0;0;0;1;0;FALSO;0
7683;10;27854265;0;0;0;0;0;1;0;FALSO;0
7684;10;27505144;0;0;0;0;0;1;0;FALSO;0
7685;10;28040881;0;0;0;0;0;1;0;FALSO;0
7686;10;27803470;0;0;0;0;0;1;0;FALSO;0
7687;10;27481813;0;0;0;0;0;1;0;FALSO;0
7688;10;27548677;0;0;0;0;0;1;0;FALSO;0
7689;10;27445418;0;0;0;0;0;1;0;FALSO;0
7690;10;27458354;0;0;0;0;0;3;3;FALSO;0
7691;10;27909735;0;0;0;0;0;1;0;FALSO;0
7692;10;27262623;0;0;0;0;0;2;2;FALSO;0
7693;10;27971492;0;0;0;0;0;1;0;FALSO;0
7694;10;27810956;0;0;0;0;0;2;2;FALSO;0
7695;10;28178614;0;0;0;0;0;1;0;FALSO;0
7696;10;28093519;0;0;0;0;0;2;2;FALSO;0
7697;10;27959370;0;0;0;0;0;1;0;FALSO;0
7698;10;27613140;0;0;0;0;0;2;2;FALSO;0
7699;10;28066346;0;0;0;0;0;1;0;FALSO;0
7700;10;27757303;0;0;0;0;0;1;0;FALSO;0
7701;10;27968038;0;0;0;0;0;2;2;FALSO;0
7702;10;27782863;0;0;0;0;0;2;2;FALSO;0
7703;10;27148013;0;0;0;0;0;1;0;FALSO;0
7704;10;27160815;0;0;0;0;0;1;0;FALSO;0
7705;10;28250630;0;0;0;0;0;1;0;FALSO;0
7706;10;27253258;0;0;0;0;0;3;3;FALSO;0
7707;10;27444231;0;0;0;0;0;1;0;FALSO;0
7708;10;27794272;0;0;0;0;0;1;0;FALSO;0
7709;10;27180800;0;0;0;0;0;1;0;FALSO;0
7710;10;27466601;0;0;0;0;0;1;0;FALSO;0
7711;10;28080100;0;0;0;0;0;1;0;FALSO;0
7712;10;28075588;0;0;0;0;0;1;0;FALSO;0
7713;10;27607695;0;0;0;0;0;1;0;FALSO;0
7714;10;28037548;0;0;0;0;0;2;2;FALSO;0
7715;10;27996122;0;0;0;0;0;1;0;FALSO;0
7716;10;27955642;0;0;0;0;0;2;2;FALSO;0
7717;10;27305416;0;0;0;0;0;3;3;FALSO;0
7718;10;27187458;0;0;0;0;0;1;0;FALSO;0
7719;10;28312462;0;0;0;0;0;1;0;FALSO;0
7720;10;27536365;0;0;0;0;0;1;0;FALSO;0
