RESUMO DOS RESULTADOS;;;;;;;;
;;;;;;;;
Estatística de regressão;;;;;;;;
R múltiplo;0,810222469;;;;;;;
R-Quadrado;0,656460449;;;;;;;
R-quadrado ajustado;0,656306476;;;;;;;
Erro padrão;0,375670751;;;;;;;
Observações;13394;;;;;;;
;;;;;;;;
ANOVA;;;;;;;;
;gl;SQ;MQ;F;F de significação;;;
Regressão;6;3610,18826;601,6980433;4263,476113;0;;;
Resíduo;13387;1889,287401;0,141128513;;;;;
Total;13393;5499,475661;;;;;;
;;;;;;;;
;Coeficientes;Erro padrão;Stat t;valor-P;95% inferiores;95% superiores;Inferior 95,0%;Superior 95,0%
Interseção;9,859622356;0,003430022;2874,506619;0,00%;9,852899028;9,866345685;9,852899028;9,866345685
Flag Atraso Cliente5_soma;-0,062604937;0,007846827;-7,978376596;0,00%;-0,077985825;-0,047224049;-0,077985825;-0,047224049
[FLAG] Pratica_indevida_soma;-5,757122673;0,08896077;-64,71529748;0,00%;-5,931498343;-5,582747002;-5,931498343;-5,582747002
[FLAG] Sac_pos_entrega_soma;-0,435730615;0,028011245;-15,55556017;0,00%;-0,490636611;-0,380824618;-0,490636611;-0,380824618
[FLAG] Reversa_soma;-3,256336459;0,047674276;-68,30384745;0,00%;-3,349784772;-3,162888147;-3,349784772;-3,162888147
[FLAG] Recompra_soma;-1,925591311;0,0252804;-76,1693359;0,00%;-1,975144465;-1,876038156;-1,975144465;-1,876038156
[FLAG] Insucesso_soma;-0,018849438;0,009593672;-1,964778317;4,95%;-0,037654389;-4,44869E-05;-0,037654389;-4,44869E-05
;;;;;;;;
;;;;;;;;
;;;;;;;;
RESULTADOS DE RESÍDUOS;;;;;;;;
;;;;;;;;
8055;9,797017419;0,202982581;0,5404415;;;;;
8056;9,734412482;0,265587518;0,707127262;;;;;
8057;9,778167981;0,221832019;0,590628163;;;;;
8058;9,797017419;0,202982581;0,5404415;;;;;
8059;9,797017419;0,202982581;0,5404415;;;;;
8060;9,797017419;0,202982581;0,5404415;;;;;
8061;9,734412482;0,265587518;0,707127262;;;;;
8062;9,797017419;0,202982581;0,5404415;;;;;
8063;9,797017419;0,202982581;0,5404415;;;;;
8064;9,734412482;0,265587518;0,707127262;;;;;
8065;9,797017419;0,202982581;0,5404415;;;;;
8066;9,797017419;0,202982581;0,5404415;;;;;
8067;9,797017419;0,202982581;0,5404415;;;;;
8068;9,797017419;0,202982581;0,5404415;;;;;
8069;9,797017419;0,202982581;0,5404415;;;;;
8070;9,797017419;0,202982581;0,5404415;;;;;
8071;9,797017419;0,202982581;0,5404415;;;;;
8072;9,797017419;0,202982581;0,5404415;;;;;
8073;9,696713606;0,303286394;0,807500588;;;;;
8074;9,797017419;0,202982581;0,5404415;;;;;
8075;9,797017419;0,202982581;0,5404415;;;;;
8076;9,797017419;0,202982581;0,5404415;;;;;
8077;9,797017419;0,202982581;0,5404415;;;;;
8078;9,797017419;0,202982581;0,5404415;;;;;
8079;9,734412482;0,265587518;0,707127262;;;;;
8080;9,609202607;0,390797393;1,040498786;;;;;
8081;9,609202607;0,390797393;1,040498786;;;;;
8082;9,696713606;0,303286394;0,807500588;;;;;
8083;9,797017419;0,202982581;0,5404415;;;;;
8084;9,797017419;0,202982581;0,5404415;;;;;
8085;9,797017419;0,202982581;0,5404415;;;;;
8086;9,797017419;0,202982581;0,5404415;;;;;
8087;9,797017419;0,202982581;0,5404415;;;;;
8088;9,734412482;0,265587518;0,707127262;;;;;
8089;9,797017419;0,202982581;0,5404415;;;;;
8090;7,498300431;-0,498300431;-1,326725824;;;;;
8091;9,671807544;-1,671807544;-4,451190701;;;;;
8092;9,797017419;-0,797017419;-2,122060362;;;;;
8093;9,797017419;-0,797017419;-2,122060362;;;;;
8094;9,797017419;-0,797017419;-2,122060362;;;;;
8095;9,797017419;-0,797017419;-2,122060362;;;;;
8096;9,734412482;-0,734412482;-1,9553746;;;;;
8097;9,797017419;-0,797017419;-2,122060362;;;;;
8098;9,797017419;-0,797017419;-2,122060362;;;;;
8099;9,797017419;-0,797017419;-2,122060362;;;;;
8100;9,797017419;-0,797017419;-2,122060362;;;;;
8101;9,797017419;-0,797017419;-2,122060362;;;;;
8102;9,797017419;-0,797017419;-2,122060362;;;;;
8103;7,435695493;0,564304507;1,5024618;;;;;
8104;9,734412482;-0,734412482;-1,9553746;;;;;
8105;9,797017419;-0,797017419;-2,122060362;;;;;
8106;9,797017419;-0,797017419;-2,122060362;;;;;
8107;9,734412482;-0,734412482;-1,9553746;;;;;
8108;9,797017419;-0,797017419;-2,122060362;;;;;
8109;9,615259231;-0,615259231;-1,638128849;;;;;
8110;9,797017419;-0,797017419;-2,122060362;;;;;
8111;9,797017419;-0,797017419;-2,122060362;;;;;
8112;9,859622356;-0,859622356;-2,288746124;;;;;
8113;5,259684433;-0,259684433;-0,691410288;;;;;
8114;9,859622356;-0,859622356;-2,288746124;;;;;
8115;9,859622356;-0,859622356;-2,288746124;;;;;
8116;9,859622356;-0,859622356;-2,288746124;;;;;
8117;5,510104182;-0,510104182;-1,358153336;;;;;
8118;9,859622356;-0,859622356;-2,288746124;;;;;
8119;9,859622356;-0,859622356;-2,288746124;;;;;
8120;9,859622356;-0,859622356;-2,288746124;;;;;
8121;6,008439734;-1,008439734;-2,684972671;;;;;
8122;9,859622356;-0,859622356;-2,288746124;;;;;
8123;9,859622356;-0,859622356;-2,288746124;;;;;
8124;9,859622356;-0,859622356;-2,288746124;;;;;
8125;9,859622356;-0,859622356;-2,288746124;;;;;
8126;6,008439734;0,991560266;2,640031053;;;;;
8127;9,859622356;-0,859622356;-2,288746124;;;;;
8128;6,008439734;0,991560266;2,640031053;;;;;
8129;9,859622356;-0,859622356;-2,288746124;;;;;
8130;9,859622356;-0,859622356;-2,288746124;;;;;
8131;9,859622356;-0,859622356;-2,288746124;;;;;
8132;9,859622356;-0,859622356;-2,288746124;;;;;
8133;9,859622356;-0,859622356;-2,288746124;;;;;
8134;9,859622356;-0,859622356;-2,288746124;;;;;
8135;9,859622356;-0,859622356;-2,288746124;;;;;
8136;9,859622356;-0,859622356;-2,288746124;;;;;
8137;9,859622356;-0,859622356;-2,288746124;;;;;
8138;9,859622356;-0,859622356;-2,288746124;;;;;
8139;9,859622356;-0,859622356;-2,288746124;;;;;
8140;9,859622356;-0,859622356;-2,288746124;;;;;
8141;9,423891741;-1,423891741;-3,791114413;;;;;
8142;9,859622356;-0,859622356;-2,288746124;;;;;
8143;9,859622356;-0,859622356;-2,288746124;;;;;
8144;9,859622356;-0,859622356;-2,288746124;;;;;
8145;9,859622356;-0,859622356;-2,288746124;;;;;
8146;9,859622356;-0,859622356;-2,288746124;;;;;
8147;9,859622356;-0,859622356;-2,288746124;;;;;
8148;9,859622356;-0,859622356;-2,288746124;;;;;
8149;9,859622356;-0,859622356;-2,288746124;;;;;
8150;9,859622356;-0,859622356;-2,288746124;;;;;
8151;9,859622356;-0,859622356;-2,288746124;;;;;
8152;9,859622356;-0,859622356;-2,288746124;;;;;
8153;9,859622356;-0,859622356;-2,288746124;;;;;
8154;9,859622356;-0,859622356;-2,288746124;;;;;
8155;9,840772918;-0,840772918;-2,238559461;;;;;
8156;9,859622356;-0,859622356;-2,288746124;;;;;
8157;9,859622356;-0,859622356;-2,288746124;;;;;
8158;9,840772918;-0,840772918;-2,238559461;;;;;
8159;9,821923481;-0,821923481;-2,188372798;;;;;
8160;9,840772918;-0,840772918;-2,238559461;;;;;
8161;9,821923481;-0,821923481;-2,188372798;;;;;
8162;9,840772918;-0,840772918;-2,238559461;;;;;
8163;9,840772918;-0,840772918;-2,238559461;;;;;
8164;9,765375167;-0,765375167;-2,037812808;;;;;
8165;9,803074043;-0,803074043;-2,138186135;;;;;
8166;9,840772918;-0,840772918;-2,238559461;;;;;
8167;9,784224605;-0,784224605;-2,087999471;;;;;
8168;9,784224605;-0,784224605;-2,087999471;;;;;
8169;9,840772918;-0,840772918;-2,238559461;;;;;
8170;7,915181608;0,084818392;0,225829128;;;;;
8171;9,840772918;-0,840772918;-2,238559461;;;;;
8172;9,840772918;-0,840772918;-2,238559461;;;;;
8173;9,840772918;-0,840772918;-2,238559461;;;;;
8174;9,821923481;-0,821923481;-2,188372798;;;;;
8175;9,840772918;-0,840772918;-2,238559461;;;;;
8176;9,386192866;-1,386192866;-3,690741087;;;;;
8177;9,840772918;-0,840772918;-2,238559461;;;;;
8178;9,840772918;-0,840772918;-2,238559461;;;;;
8179;9,367343428;-1,367343428;-3,640554424;;;;;
8180;9,765375167;-0,765375167;-2,037812808;;;;;
8181;7,479450993;-1,479450993;-3,939041023;;;;;
8182;9,840772918;-0,840772918;-2,238559461;;;;;
8183;9,803074043;-0,803074043;-2,138186135;;;;;
8184;9,840772918;-0,840772918;-2,238559461;;;;;
8185;9,840772918;-0,840772918;-2,238559461;;;;;
8186;9,821923481;-0,821923481;-2,188372798;;;;;
8187;9,821923481;-0,821923481;-2,188372798;;;;;
8188;9,386192866;-0,386192866;-1,028239224;;;;;
8189;9,840772918;-0,840772918;-2,238559461;;;;;
8190;9,840772918;-0,840772918;-2,238559461;;;;;
8191;9,840772918;-0,840772918;-2,238559461;;;;;
8192;9,840772918;-0,840772918;-2,238559461;;;;;
8193;9,821923481;-0,821923481;-2,188372798;;;;;
8194;9,859622356;-0,859622356;-2,288746124;;;;;
8195;9,859622356;-0,859622356;-2,288746124;;;;;
8196;9,859622356;-0,859622356;-2,288746124;;;;;
8197;9,859622356;-0,859622356;-2,288746124;;;;;
8198;9,859622356;-0,859622356;-2,288746124;;;;;
8199;9,859622356;-0,859622356;-2,288746124;;;;;
8200;9,859622356;-0,859622356;-2,288746124;;;;;
8201;9,859622356;-0,859622356;-2,288746124;;;;;
8202;9,859622356;-0,859622356;-2,288746124;;;;;
8203;9,859622356;-0,859622356;-2,288746124;;;;;
8204;9,859622356;-0,859622356;-2,288746124;;;;;
8205;9,859622356;-0,859622356;-2,288746124;;;;;
8206;9,859622356;-0,859622356;-2,288746124;;;;;
8207;9,859622356;-0,859622356;-2,288746124;;;;;
8208;9,859622356;-0,859622356;-2,288746124;;;;;
8209;7,934031045;0,065968955;0,175642465;;;;;
8210;9,859622356;-0,859622356;-2,288746124;;;;;
8211;9,859622356;-0,859622356;-2,288746124;;;;;
8212;7,479450993;0,520549007;1,385962701;;;;;
8213;9,859622356;-0,859622356;-2,288746124;;;;;
8214;9,859622356;-0,859622356;-2,288746124;;;;;
8215;9,859622356;-0,859622356;-2,288746124;;;;;
8216;7,934031045;1,065968955;2,838144327;;;;;
8217;9,859622356;-0,859622356;-2,288746124;;;;;
8218;9,859622356;-0,859622356;-2,288746124;;;;;
8219;9,859622356;-0,859622356;-2,288746124;;;;;
8220;9,859622356;-0,859622356;-2,288746124;;;;;
8221;9,859622356;-0,859622356;-2,288746124;;;;;
8222;9,859622356;-0,859622356;-2,288746124;;;;;
8223;9,859622356;-0,859622356;-2,288746124;;;;;
8224;9,859622356;-0,859622356;-2,288746124;;;;;
8225;9,859622356;-0,859622356;-2,288746124;;;;;
8226;9,859622356;-0,859622356;-2,288746124;;;;;
8227;9,859622356;-0,859622356;-2,288746124;;;;;
8228;9,859622356;-0,859622356;-2,288746124;;;;;
8229;9,859622356;-0,859622356;-2,288746124;;;;;
8230;9,859622356;-0,859622356;-2,288746124;;;;;
8231;4,179359034;-1,179359034;-3,140045624;;;;;
8232;9,859622356;-0,859622356;-2,288746124;;;;;
8233;9,859622356;-0,859622356;-2,288746124;;;;;
8234;9,859622356;-0,859622356;-2,288746124;;;;;
8235;9,859622356;-0,859622356;-2,288746124;;;;;
8236;9,859622356;-0,859622356;-2,288746124;;;;;
8237;9,859622356;-0,859622356;-2,288746124;;;;;
8238;7,871426108;-0,871426108;-2,320173636;;;;;
8239;6,008439734;-1,008439734;-2,684972671;;;;;
8240;9,859622356;-0,859622356;-2,288746124;;;;;
8241;7,498300431;-0,498300431;-1,326725824;;;;;
8242;9,859622356;-0,859622356;-2,288746124;;;;;
8243;9,859622356;-0,859622356;-2,288746124;;;;;
8244;9,859622356;-0,859622356;-2,288746124;;;;;
8245;9,859622356;-0,859622356;-2,288746124;;;;;
8246;9,859622356;-0,859622356;-2,288746124;;;;;
8247;9,859622356;-0,859622356;-2,288746124;;;;;
8248;9,859622356;-0,859622356;-2,288746124;;;;;
8249;9,859622356;-0,859622356;-2,288746124;;;;;
8250;9,859622356;-0,859622356;-2,288746124;;;;;
8251;9,859622356;-0,859622356;-2,288746124;;;;;
8252;9,859622356;-0,859622356;-2,288746124;;;;;
8253;9,859622356;-0,859622356;-2,288746124;;;;;
8254;9,859622356;-0,859622356;-2,288746124;;;;;
8255;9,859622356;-0,859622356;-2,288746124;;;;;
8256;9,859622356;-0,859622356;-2,288746124;;;;;
8257;9,859622356;-0,859622356;-2,288746124;;;;;
8258;7,85257667;-0,85257667;-2,269986972;;;;;
8259;9,859622356;-0,859622356;-2,288746124;;;;;
8260;9,859622356;-0,859622356;-2,288746124;;;;;
8261;9,859622356;-0,859622356;-2,288746124;;;;;
8262;9,859622356;-0,859622356;-2,288746124;;;;;
8263;9,859622356;-0,859622356;-2,288746124;;;;;
8264;9,859622356;-0,859622356;-2,288746124;;;;;
8265;9,859622356;-0,859622356;-2,288746124;;;;;
8266;9,859622356;-0,859622356;-2,288746124;;;;;
8267;9,859622356;-0,859622356;-2,288746124;;;;;
8268;9,859622356;-0,859622356;-2,288746124;;;;;
8269;7,498300431;-0,498300431;-1,326725824;;;;;
8270;9,859622356;-0,859622356;-2,288746124;;;;;
8271;9,859622356;-0,859622356;-2,288746124;;;;;
8272;9,859622356;-0,859622356;-2,288746124;;;;;
8273;9,859622356;-0,859622356;-2,288746124;;;;;
8274;9,859622356;-0,859622356;-2,288746124;;;;;
8275;9,859622356;-0,859622356;-2,288746124;;;;;
8276;9,859622356;-0,859622356;-2,288746124;;;;;
8277;9,859622356;-0,859622356;-2,288746124;;;;;
8278;9,859622356;-0,859622356;-2,288746124;;;;;
8279;9,859622356;-0,859622356;-2,288746124;;;;;
8280;9,859622356;-0,859622356;-2,288746124;;;;;
8281;9,859622356;-0,859622356;-2,288746124;;;;;
8282;9,859622356;-0,859622356;-2,288746124;;;;;
8283;9,859622356;-0,859622356;-2,288746124;;;;;
8284;9,859622356;-0,859622356;-2,288746124;;;;;
8285;9,859622356;-0,859622356;-2,288746124;;;;;
8286;9,859622356;-0,859622356;-2,288746124;;;;;
8287;9,859622356;-0,859622356;-2,288746124;;;;;
8288;9,859622356;-0,859622356;-2,288746124;;;;;
8289;9,859622356;-0,859622356;-2,288746124;;;;;
8290;7,498300431;0,501699569;1,335776038;;;;;
8291;9,859622356;-0,859622356;-2,288746124;;;;;
8292;9,859622356;-0,859622356;-2,288746124;;;;;
8293;9,859622356;-0,859622356;-2,288746124;;;;;
8294;9,859622356;-0,859622356;-2,288746124;;;;;
8295;9,859622356;-0,859622356;-2,288746124;;;;;
8296;9,859622356;-0,859622356;-2,288746124;;;;;
8297;7,934031045;1,065968955;2,838144327;;;;;
8298;9,859622356;-0,859622356;-2,288746124;;;;;
8299;9,859622356;-0,859622356;-2,288746124;;;;;
8300;9,859622356;-0,859622356;-2,288746124;;;;;
8301;9,423891741;-0,423891741;-1,128612551;;;;;
8302;9,859622356;-0,859622356;-2,288746124;;;;;
8303;9,859622356;-0,859622356;-2,288746124;;;;;
8304;9,859622356;-0,859622356;-2,288746124;;;;;
8305;9,859622356;-0,859622356;-2,288746124;;;;;
8306;9,859622356;-0,859622356;-2,288746124;;;;;
8307;9,859622356;-0,859622356;-2,288746124;;;;;
8308;9,859622356;-0,859622356;-2,288746124;;;;;
8309;9,859622356;-0,859622356;-2,288746124;;;;;
8310;9,859622356;-0,859622356;-2,288746124;;;;;
8311;9,859622356;-0,859622356;-2,288746124;;;;;
8312;9,859622356;-0,859622356;-2,288746124;;;;;
8313;9,859622356;-0,859622356;-2,288746124;;;;;
8314;9,859622356;-0,859622356;-2,288746124;;;;;
8315;9,859622356;-0,859622356;-2,288746124;;;;;
8316;9,859622356;-0,859622356;-2,288746124;;;;;
8317;9,859622356;-0,859622356;-2,288746124;;;;;
8318;9,859622356;-0,859622356;-2,288746124;;;;;
8319;9,859622356;-0,859622356;-2,288746124;;;;;
8320;9,859622356;-0,859622356;-2,288746124;;;;;
8321;9,859622356;-0,859622356;-2,288746124;;;;;
8322;9,859622356;-0,859622356;-2,288746124;;;;;
8323;9,859622356;-0,859622356;-2,288746124;;;;;
8324;9,859622356;-0,859622356;-2,288746124;;;;;
8325;9,859622356;-0,859622356;-2,288746124;;;;;
8326;9,859622356;-0,859622356;-2,288746124;;;;;
8327;9,859622356;-0,859622356;-2,288746124;;;;;
8328;9,859622356;-0,859622356;-2,288746124;;;;;
8329;9,859622356;-0,859622356;-2,288746124;;;;;
8330;9,859622356;-0,859622356;-2,288746124;;;;;
8331;9,859622356;-0,859622356;-2,288746124;;;;;
8332;7,68966792;-0,68966792;-1,836242122;;;;;
8333;9,859622356;-0,859622356;-2,288746124;;;;;
8334;9,859622356;-0,859622356;-2,288746124;;;;;
8335;9,859622356;-0,859622356;-2,288746124;;;;;
8336;9,859622356;-0,859622356;-2,288746124;;;;;
8337;7,435695493;0,564304507;1,5024618;;;;;
8338;9,859622356;-0,859622356;-2,288746124;;;;;
8339;9,859622356;-0,859622356;-2,288746124;;;;;
8340;7,934031045;1,065968955;2,838144327;;;;;
8341;9,859622356;-0,859622356;-2,288746124;;;;;
8342;9,859622356;-0,859622356;-2,288746124;;;;;
8343;9,859622356;-0,859622356;-2,288746124;;;;;
8344;9,859622356;-0,859622356;-2,288746124;;;;;
8345;9,859622356;-0,859622356;-2,288746124;;;;;
8346;9,859622356;-0,859622356;-2,288746124;;;;;
8347;9,859622356;-0,859622356;-2,288746124;;;;;
8348;9,859622356;-0,859622356;-2,288746124;;;;;
8349;9,859622356;-0,859622356;-2,288746124;;;;;
8350;9,859622356;-0,859622356;-2,288746124;;;;;
8351;9,859622356;-0,859622356;-2,288746124;;;;;
8352;9,859622356;-0,859622356;-2,288746124;;;;;
8353;9,859622356;-0,859622356;-2,288746124;;;;;
8354;9,859622356;-0,859622356;-2,288746124;;;;;
8355;9,859622356;-0,859622356;-2,288746124;;;;;
8356;9,859622356;-0,859622356;-2,288746124;;;;;
8357;9,859622356;-0,859622356;-2,288746124;;;;;
8358;4,615089649;-0,615089649;-1,637677335;;;;;
8359;9,859622356;-0,859622356;-2,288746124;;;;;
8360;9,859622356;-0,859622356;-2,288746124;;;;;
8361;9,859622356;-0,859622356;-2,288746124;;;;;
8362;7,934031045;0,065968955;0,175642465;;;;;
8363;9,859622356;-0,859622356;-2,288746124;;;;;
8364;9,859622356;-0,859622356;-2,288746124;;;;;
8365;9,859622356;-0,859622356;-2,288746124;;;;;
8366;9,859622356;-0,859622356;-2,288746124;;;;;
8367;9,859622356;-0,859622356;-2,288746124;;;;;
8368;7,498300431;0,501699569;1,335776038;;;;;
8369;9,859622356;-0,859622356;-2,288746124;;;;;
8370;9,859622356;-0,859622356;-2,288746124;;;;;
8371;9,859622356;-0,859622356;-2,288746124;;;;;
8372;9,859622356;-0,859622356;-2,288746124;;;;;
8373;3,647117809;1,352882191;3,602051353;;;;;
8374;7,373090556;-1,373090556;-3,655856163;;;;;
8375;9,859622356;-0,859622356;-2,288746124;;;;;
8376;9,859622356;-0,859622356;-2,288746124;;;;;
8377;9,859622356;-0,859622356;-2,288746124;;;;;
8378;9,859622356;-0,859622356;-2,288746124;;;;;
8379;9,859622356;-0,859622356;-2,288746124;;;;;
8380;7,498300431;-0,498300431;-1,326725824;;;;;
8381;7,498300431;0,501699569;1,335776038;;;;;
8382;7,498300431;-0,498300431;-1,326725824;;;;;
8383;9,859622356;-0,859622356;-2,288746124;;;;;
8384;9,859622356;-0,859622356;-2,288746124;;;;;
8385;9,859622356;-0,859622356;-2,288746124;;;;;
8386;9,859622356;-0,859622356;-2,288746124;;;;;
8387;9,859622356;-0,859622356;-2,288746124;;;;;
8388;9,859622356;-0,859622356;-2,288746124;;;;;
8389;9,859622356;-0,859622356;-2,288746124;;;;;
8390;9,859622356;-0,859622356;-2,288746124;;;;;
8391;7,934031045;-0,934031045;-2,486859398;;;;;
8392;9,859622356;-0,859622356;-2,288746124;;;;;
8393;9,859622356;-0,859622356;-2,288746124;;;;;
8394;9,859622356;-0,859622356;-2,288746124;;;;;
8395;9,859622356;-0,859622356;-2,288746124;;;;;
8396;9,859622356;-0,859622356;-2,288746124;;;;;
8397;9,859622356;-0,859622356;-2,288746124;;;;;
8398;9,859622356;-0,859622356;-2,288746124;;;;;
8399;9,859622356;-0,859622356;-2,288746124;;;;;
8400;4,677694586;0,322305414;0,858138765;;;;;
8401;9,859622356;-0,859622356;-2,288746124;;;;;
8402;7,871426108;0,128573892;0,342328227;;;;;
8403;9,859622356;-0,859622356;-2,288746124;;;;;
8404;9,859622356;-0,859622356;-2,288746124;;;;;
8405;9,859622356;-0,859622356;-2,288746124;;;;;
8406;9,859622356;-0,859622356;-2,288746124;;;;;
8407;9,859622356;-0,859622356;-2,288746124;;;;;
8408;9,859622356;-0,859622356;-2,288746124;;;;;
8409;9,859622356;-0,859622356;-2,288746124;;;;;
8410;9,859622356;-0,859622356;-2,288746124;;;;;
8411;9,859622356;-0,859622356;-2,288746124;;;;;
8412;7,498300431;0,501699569;1,335776038;;;;;
8413;9,859622356;-0,859622356;-2,288746124;;;;;
8414;9,859622356;-0,859622356;-2,288746124;;;;;
8415;9,859622356;-0,859622356;-2,288746124;;;;;
8416;9,859622356;-0,859622356;-2,288746124;;;;;
8417;7,871426108;0,128573892;0,342328227;;;;;
8418;9,859622356;-0,859622356;-2,288746124;;;;;
8419;9,859622356;-0,859622356;-2,288746124;;;;;
8420;7,934031045;1,065968955;2,838144327;;;;;
8421;9,859622356;-0,859622356;-2,288746124;;;;;
8422;9,859622356;-0,859622356;-2,288746124;;;;;
8423;9,859622356;-0,859622356;-2,288746124;;;;;
8424;9,859622356;-0,859622356;-2,288746124;;;;;
8425;9,859622356;-0,859622356;-2,288746124;;;;;
8426;9,859622356;-0,859622356;-2,288746124;;;;;
8427;9,859622356;-0,859622356;-2,288746124;;;;;
8428;9,859622356;-0,859622356;-2,288746124;;;;;
8429;9,859622356;-0,859622356;-2,288746124;;;;;
8430;9,859622356;-0,859622356;-2,288746124;;;;;
8431;7,498300431;0,501699569;1,335776038;;;;;
8432;9,859622356;-0,859622356;-2,288746124;;;;;
8433;9,859622356;-0,859622356;-2,288746124;;;;;
8434;7,934031045;-0,934031045;-2,486859398;;;;;
8435;9,859622356;-0,859622356;-2,288746124;;;;;
8436;9,859622356;-0,859622356;-2,288746124;;;;;
8437;9,859622356;-0,859622356;-2,288746124;;;;;
8438;9,859622356;-0,859622356;-2,288746124;;;;;
8439;9,859622356;-0,859622356;-2,288746124;;;;;
8440;9,859622356;-0,859622356;-2,288746124;;;;;
8441;9,859622356;-0,859622356;-2,288746124;;;;;
8442;9,859622356;-0,859622356;-2,288746124;;;;;
8443;9,859622356;-0,859622356;-2,288746124;;;;;
8444;9,859622356;-0,859622356;-2,288746124;;;;;
8445;9,859622356;-0,859622356;-2,288746124;;;;;
8446;9,859622356;-0,859622356;-2,288746124;;;;;
8447;9,859622356;-0,859622356;-2,288746124;;;;;
8448;9,859622356;-0,859622356;-2,288746124;;;;;
8449;9,859622356;-0,859622356;-2,288746124;;;;;
8450;9,859622356;-0,859622356;-2,288746124;;;;;
8451;9,859622356;-0,859622356;-2,288746124;;;;;
8452;9,859622356;-0,859622356;-2,288746124;;;;;
8453;9,859622356;-0,859622356;-2,288746124;;;;;
8454;9,859622356;-0,859622356;-2,288746124;;;;;
8455;9,859622356;-0,859622356;-2,288746124;;;;;
8456;3,459302997;-1,459302997;-3,885396947;;;;;
8457;9,859622356;-0,859622356;-2,288746124;;;;;
8458;9,859622356;-0,859622356;-2,288746124;;;;;
8459;9,859622356;-0,859622356;-2,288746124;;;;;
8460;9,859622356;-0,859622356;-2,288746124;;;;;
8461;9,859622356;-0,859622356;-2,288746124;;;;;
8462;7,934031045;-0,934031045;-2,486859398;;;;;
8463;9,859622356;-0,859622356;-2,288746124;;;;;
8464;9,859622356;-0,859622356;-2,288746124;;;;;
8465;9,859622356;-0,859622356;-2,288746124;;;;;
8466;9,859622356;-0,859622356;-2,288746124;;;;;
8467;7,934031045;1,065968955;2,838144327;;;;;
8468;9,859622356;-0,859622356;-2,288746124;;;;;
8469;9,859622356;-0,859622356;-2,288746124;;;;;
8470;9,859622356;-0,859622356;-2,288746124;;;;;
8471;9,859622356;-0,859622356;-2,288746124;;;;;
8472;9,859622356;-0,859622356;-2,288746124;;;;;
8473;9,859622356;-0,859622356;-2,288746124;;;;;
8474;7,934031045;0,065968955;0,175642465;;;;;
8475;9,859622356;-0,859622356;-2,288746124;;;;;
8476;9,859622356;-0,859622356;-2,288746124;;;;;
8477;9,859622356;-0,859622356;-2,288746124;;;;;
8478;7,877482732;-0,877482732;-2,336299408;;;;;
8479;9,859622356;-0,859622356;-2,288746124;;;;;
8480;9,859622356;-0,859622356;-2,288746124;;;;;
8481;9,859622356;-0,859622356;-2,288746124;;;;;
8482;9,859622356;-0,859622356;-2,288746124;;;;;
8483;9,859622356;-0,859622356;-2,288746124;;;;;
8484;9,859622356;-0,859622356;-2,288746124;;;;;
8485;4,102499683;0,897500317;2,389596264;;;;;
8486;9,859622356;-0,859622356;-2,288746124;;;;;
8487;9,859622356;-0,859622356;-2,288746124;;;;;
8488;9,859622356;-0,859622356;-2,288746124;;;;;
8489;9,859622356;-0,859622356;-2,288746124;;;;;
8490;9,859622356;-0,859622356;-2,288746124;;;;;
8491;9,859622356;-0,859622356;-2,288746124;;;;;
8492;9,859622356;-0,859622356;-2,288746124;;;;;
8493;9,859622356;-0,859622356;-2,288746124;;;;;
8494;-1,160882462;1,160882462;3,090851717;;;;;
8495;7,934031045;-0,934031045;-2,486859398;;;;;
8496;9,859622356;-0,859622356;-2,288746124;;;;;
8497;9,859622356;-0,859622356;-2,288746124;;;;;
8498;9,859622356;-0,859622356;-2,288746124;;;;;
8499;9,423891741;-1,423891741;-3,791114413;;;;;
8500;9,859622356;-0,859622356;-2,288746124;;;;;
8501;9,859622356;-0,859622356;-2,288746124;;;;;
8502;9,859622356;-0,859622356;-2,288746124;;;;;
8503;9,859622356;-0,859622356;-2,288746124;;;;;
8504;6,874755004;0,125244996;0,333465035;;;;;
8505;9,859622356;-0,859622356;-2,288746124;;;;;
8506;9,859622356;-0,859622356;-2,288746124;;;;;
8507;9,859622356;-0,859622356;-2,288746124;;;;;
8508;9,859622356;-0,859622356;-2,288746124;;;;;
8509;9,859622356;-0,859622356;-2,288746124;;;;;
8510;9,859622356;-0,859622356;-2,288746124;;;;;
8511;9,859622356;-0,859622356;-2,288746124;;;;;
8512;6,603285897;0,396714103;1,056252039;;;;;
8513;9,859622356;-0,859622356;-2,288746124;;;;;
8514;9,859622356;-0,859622356;-2,288746124;;;;;
8515;9,859622356;-0,859622356;-2,288746124;;;;;
8516;9,859622356;-0,859622356;-2,288746124;;;;;
8517;7,498300431;-1,498300431;-3,989227687;;;;;
8518;9,859622356;-0,859622356;-2,288746124;;;;;
8519;9,859622356;-0,859622356;-2,288746124;;;;;
8520;9,859622356;-0,859622356;-2,288746124;;;;;
8521;9,859622356;-0,859622356;-2,288746124;;;;;
8522;9,859622356;-0,859622356;-2,288746124;;;;;
8523;9,859622356;-0,859622356;-2,288746124;;;;;
8524;9,859622356;-0,859622356;-2,288746124;;;;;
8525;9,859622356;-0,859622356;-2,288746124;;;;;
8526;9,859622356;-0,859622356;-2,288746124;;;;;
8527;9,859622356;-0,859622356;-2,288746124;;;;;
